,longitude,latitude,housing_median_age,median_income,house_category,bedrooms_per_person,rooms_per_person,bedrooms_per_rooms,bedrooms_per_family,Pessoas_por_familia,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,valor_real,valor_previsto,diferenca,porcentagem,categoria_desconto
10650,-117.75,33.54,21.0,5.0907,20%_expensive,0.4866057358966278,2.7453514024582413,0.17724715876478017,1.1060171919770774,2.272922636103152,1,0,0,0,0,378200.0,323770.0,54430.0,16.811316675417736,Cara
1401,-122.07,37.95,39.0,4.5893,40%-60%,0.37853658536585366,2.1453658536585367,0.17644383810823103,1.0077922077922077,2.6623376623376624,0,0,0,1,0,190000.0,246505.0,-56505.0,-22.922455933956716,Desconto muito alto
10239,-117.88,33.9,15.0,3.5333,20%-40%,0.6297760210803689,2.246376811594203,0.28035190615835776,0.9979123173277662,1.5845511482254697,1,0,0,0,0,114400.0,308300.0,-193900.0,-62.893285760622774,Desconto muito alto
5344,-118.43,34.04,52.0,5.2954,20%_expensive,0.41904761904761906,2.4244897959183676,0.1728395061728395,1.003257328990228,2.3941368078175898,1,0,0,0,0,485100.0,333130.0,151970.0,45.6188274847657,Cara
20173,-119.17,34.29,18.0,5.2953,60%-80%,0.3818565400843882,2.0738396624472575,0.18413021363173956,1.0647058823529412,2.788235294117647,0,0,0,0,1,279400.0,297470.0,-18070.0,-6.074562140720072,Desconto ok
1993,-119.81,36.73,50.0,2.2206,20%_cheaper,0.3201320132013201,1.273927392739274,0.25129533678756477,1.1616766467065869,3.62874251497006,0,1,0,0,0,59200.0,72515.0,-13315.0,-18.361718265186514,Desconto muito alto
7044,-118.04,33.95,35.0,5.2162,40%-60%,0.29095354523227385,1.585167074164629,0.18354755784061696,0.9944289693593314,3.417827298050139,1,0,0,0,0,171900.0,218225.0,-46325.0,-21.228090273799978,Desconto muito alto
12152,-117.27,33.68,8.0,5.3238,60%-80%,0.43504273504273505,2.812179487179487,0.15469949092014285,1.211544183278786,2.784885450758703,1,0,0,0,0,228900.0,323315.0,-94415.0,-29.202171257133138,Desconto muito alto
2249,-119.81,36.81,33.0,5.4513,20%-40%,0.4486404833836858,3.0,0.14954682779456194,1.0588235294117647,2.3600713012477716,0,1,0,0,0,143300.0,219870.0,-76570.0,-34.82512393687179,Desconto muito alto
12159,-117.11,33.78,13.0,4.1875,40%-60%,0.36451612903225805,2.0580645161290323,0.17711598746081506,1.1151315789473684,3.0592105263157894,0,1,0,0,0,161200.0,159470.0,1730.0,1.084843544240296,Cara
1063,-121.87,39.74,7.0,3.9,20%-40%,0.38821954484605087,2.325301204819277,0.1669545192861255,1.0943396226415094,2.818867924528302,0,1,0,0,0,147000.0,149230.0,-2230.0,-1.494337599678349,Desconto baixo
4092,-118.42,34.16,17.0,4.0208,20%_expensive,0.5882352941176471,2.327731092436975,0.2527075812274368,1.1864406779661016,2.016949152542373,1,0,0,0,0,341700.0,327295.0,14405.0,4.401228249744114,Cara
12032,-117.47,33.93,33.0,3.4028,20%-40%,0.287292817679558,1.2693370165745856,0.22633297062023938,0.8851063829787233,3.0808510638297872,0,1,0,0,0,110500.0,145215.0,-34715.0,-23.90593258272217,Desconto muito alto
9501,-123.59,38.8,17.0,3.1201,40%-60%,0.595292766934558,2.986222732491389,0.19934640522875818,1.2914072229140723,2.1693648816936486,0,0,0,0,1,176100.0,279140.0,-103040.0,-36.91337680017195,Desconto muito alto
8819,-118.34,34.09,37.0,2.4432,40%-60%,0.5020040080160321,1.4448897795591182,0.3474341192787795,0.9960238568588469,1.9840954274353877,1,0,0,0,0,200000.0,190425.0,9575.0,5.028226335827754,Cara
16501,-121.06,37.86,24.0,2.683,40%-60%,0.26073131955484896,1.3616852146263911,0.19147694103911267,1.0123456790123457,3.882716049382716,0,1,0,0,0,169400.0,89290.0,80110.0,89.71889349311233,Cara
17442,-120.46,34.66,5.0,3.0081,20%-40%,0.5391705069124424,2.230414746543779,0.24173553719008264,1.1359223300970873,2.1067961165048543,0,0,0,0,1,135200.0,213740.0,-78540.0,-36.74557874052587,Desconto muito alto
8219,-118.21,33.79,33.0,4.5938,20%-40%,0.1875,0.3333333333333333,0.5625,0.5,2.6666666666666665,0,0,0,0,1,112500.0,227150.0,-114650.0,-50.47325555800132,Desconto muito alto
244,-122.22,37.78,44.0,2.3906,20%-40%,0.3129131776112825,1.3080652269722344,0.23921832884097036,1.1639344262295082,3.719672131147541,0,0,0,1,0,111700.0,140605.0,-28905.0,-20.557590412858715,Desconto muito alto
13714,-117.12,34.1,40.0,3.2708,40%-60%,0.30434782608695654,2.0869565217391304,0.14583333333333334,1.0,3.2857142857142856,0,1,0,0,0,162500.0,123690.0,38810.0,31.37682916969844,Cara
20356,-118.96,34.18,16.0,6.1306,60%-80%,0.3338150289017341,2.2666184971098264,0.1472744660503666,1.0596330275229358,3.1743119266055047,1,0,0,0,0,258200.0,288490.0,-30290.0,-10.499497382924885,Desconto bom
6961,-118.04,33.99,36.0,3.2359,40%-60%,0.46745195288282704,2.1890886546807193,0.21353724157462475,1.0817790530846485,2.3142037302725966,1,0,0,0,0,198600.0,234300.0,-35700.0,-15.236875800256081,Desconto muito alto
9451,-119.64,37.61,30.0,2.6838,40%-60%,2.2714776632302405,9.81786941580756,0.2313615680784039,4.896296296296296,2.1555555555555554,0,1,0,0,0,164600.0,151705.0,12895.0,8.500049438054118,Cara
17716,-121.78,37.34,21.0,7.375,20%_expensive,0.3277216610549944,2.1986531986531985,0.14905564063297602,0.9733333333333334,2.97,1,0,0,0,0,338400.0,341960.0,-3560.0,-1.041057433617967,Desconto baixo
14335,-117.17,32.73,52.0,1.815,20%-40%,0.45686900958466453,1.3035143769968052,0.35049019607843135,1.0,2.1888111888111887,0,0,0,0,1,116700.0,134315.0,-17615.0,-13.114693072255518,Desconto bom
12666,-121.45,38.48,28.0,2.9571,20%_cheaper,0.31135531135531136,1.6971916971916972,0.18345323741007194,0.9568480300187617,3.073170731707317,0,1,0,0,0,103100.0,99080.0,4020.0,4.057327412192168,Cara
17348,-120.42,34.91,4.0,3.2135,60%-80%,0.4344876829703677,2.494109246697608,0.174205553965073,1.0041254125412542,2.311056105610561,1,0,0,0,0,212700.0,261490.0,-48790.0,-18.6584573023825,Desconto muito alto
13558,-117.32,34.1,42.0,1.8681,20%_cheaper,0.24753867791842477,1.1265822784810127,0.21972534332084895,0.9617486338797814,3.8852459016393444,0,1,0,0,0,59700.0,63755.0,-4055.0,-6.360285467806446,Desconto ok
18423,-121.81,37.25,20.0,2.0288,20%_expensive,0.6263200649878148,2.760357432981316,0.2268981753972925,1.0362903225806452,1.6545698924731183,1,0,0,0,0,350000.0,138080.0,211920.0,153.47624565469295,Cara
20,-122.27,37.85,40.0,1.3578,20%-40%,0.44987775061124696,1.8361858190709046,0.24500665778961384,1.108433734939759,2.463855421686747,0,0,0,1,0,147500.0,123185.0,24315.0,19.738604537890165,Cara
19505,-121.03,37.64,22.0,3.148,20%_cheaper,0.2546052631578947,1.3164473684210527,0.1934032983508246,1.0,3.9276485788113695,0,1,0,0,0,102300.0,120535.0,-18235.0,-15.128385945990791,Desconto muito alto
9258,-120.06,36.96,44.0,1.6534,20%_cheaper,0.40802213001383125,1.781466113416321,0.22903726708074534,1.0278745644599303,2.519163763066202,0,1,0,0,0,61400.0,72540.0,-11140.0,-15.357044389302455,Desconto muito alto
11009,-117.76,33.79,4.0,8.2653,20%_expensive,0.337773042088439,2.3905167820990942,0.14129708045464676,1.0217566478646254,3.024979854955681,1,0,0,0,0,374000.0,389710.0,-15710.0,-4.031202689179133,Desconto baixo
4548,-118.21,34.02,52.0,7.5752,20%_cheaper,0.12727272727272726,0.4,0.3181818181818182,1.0,7.857142857142857,1,0,0,0,0,67500.0,301885.0,-234385.0,-77.64049224042267,Desconto muito alto
8087,-118.2,33.81,47.0,5.3096,60%-80%,0.3584905660377358,1.9253486464315013,0.1861951427354069,1.0404761904761906,2.9023809523809523,0,0,0,0,1,209900.0,297175.0,-87275.0,-29.36821738033146,Desconto muito alto
18176,-122.0,37.36,19.0,6.7718,20%_expensive,0.37392055267702934,1.9317789291882557,0.1935628073312472,1.016431924882629,2.7183098591549295,1,0,0,0,0,368300.0,282930.0,85370.0,30.173541158590467,Cara
8077,-118.19,33.82,19.0,3.5521,20%_expensive,0.46760710553814,1.5428422152560084,0.30308161192008126,1.0467836257309941,2.23859649122807,0,0,0,0,1,290000.0,175615.0,114385.0,65.13395780542665,Cara
14312,-117.14,32.7,32.0,1.6023,20%_cheaper,0.2644194756554307,0.9588014981273408,0.27578125,1.0696969696969696,4.045454545454546,0,0,0,0,1,77300.0,138050.0,-60750.0,-44.00579500181094,Desconto muito alto
3476,-118.52,34.32,18.0,8.1248,20%_expensive,0.30605205393540297,2.3512072750078397,0.13016804481194985,1.0219895287958116,3.339267015706806,1,0,0,0,0,374000.0,378905.0,-4905.0,-1.2945197344980932,Desconto baixo
11401,-117.93,33.72,17.0,7.6709,20%_expensive,0.27923627684964203,2.1293556085918857,0.13113651647612642,1.0086206896551724,3.6120689655172415,1,0,0,0,0,319500.0,351365.0,-31865.0,-9.06891693822663,Desconto ok
11621,-118.04,33.83,19.0,4.6681,20%_expensive,0.35806729939603105,1.9525452976704056,0.18338488731771985,1.1096256684491979,3.0989304812834226,1,0,0,0,0,320700.0,221735.0,98965.0,44.632105892168575,Cara
12262,-116.95,33.78,24.0,1.7303,20%_cheaper,0.41464672511603917,1.7581227436823104,0.23584628923437959,1.087956698240866,2.6238159675236807,0,1,0,0,0,74000.0,70485.0,3515.0,4.986876640419948,Cara
314,-122.19,37.76,41.0,1.2083,20%_cheaper,0.39655172413793105,1.764367816091954,0.2247557003257329,1.3018867924528301,3.2830188679245285,0,0,0,1,0,72500.0,117575.0,-45075.0,-38.33723155432702,Desconto muito alto
6115,-117.9,34.12,33.0,2.6629,20%-40%,0.25517627308338,1.0005595970900951,0.2550335570469799,1.263157894736842,4.950138504155125,1,0,0,0,0,124100.0,152780.0,-28680.0,-18.772090587773267,Desconto muito alto
9643,-120.85,37.06,31.0,1.5479,20%_cheaper,0.3591314031180401,1.4526726057906458,0.2472211575316213,1.0254372019077902,2.8553259141494434,0,1,0,0,0,82000.0,69005.0,12995.0,18.83196869792044,Cara
3426,-118.43,34.27,31.0,4.2353,20%-40%,0.18003913894324852,0.7371167645140247,0.24424778761061947,1.0260223048327137,5.698884758364312,1,0,0,0,0,156800.0,161585.0,-4785.0,-2.961289723674846,Desconto baixo
17790,-121.82,37.37,41.0,4.4167,60%-80%,0.28969072164948456,1.6061855670103093,0.1803594351732991,0.9243421052631579,3.1907894736842106,1,0,0,0,0,215200.0,201115.0,14085.0,7.003455734281381,Cara
8030,-118.13,33.84,35.0,3.5465,60%-80%,0.4255050505050505,1.898989898989899,0.22406914893617022,1.0044709388971684,2.360655737704918,1,0,0,0,0,213200.0,218450.0,-5250.0,-2.4032959487296868,Desconto baixo
8229,-118.2,33.77,40.0,1.2864,20%-40%,0.7151949085123309,1.6181384248210025,0.44198623402163223,1.1279799247176914,1.5771643663739021,0,0,0,0,1,131300.0,121690.0,9610.0,7.897115621661599,Cara
4147,-118.2,34.13,50.0,3.3438,40%-60%,0.30450543759709997,1.5168306576903159,0.200751109593718,1.024390243902439,3.3641114982578397,1,0,0,0,0,173600.0,188195.0,-14595.0,-7.755253859029199,Desconto ok
14441,-117.25,32.81,32.0,3.3942,20%_expensive,0.5401960784313725,2.354901960784314,0.22939217318900915,1.0357142857142858,1.9172932330827068,0,0,0,0,1,307400.0,235095.0,72305.0,30.75565197048002,Cara
12033,-117.47,33.94,34.0,3.2311,20%_cheaper,0.27781479013990673,1.3897401732178547,0.19990412272291466,1.0556962025316456,3.8,0,1,0,0,0,105600.0,129310.0,-23710.0,-18.33578222875261,Desconto muito alto
15550,-117.08,33.11,28.0,2.2,20%-40%,0.3759640102827764,1.345758354755784,0.2793696275071633,1.0390763765541742,2.763765541740675,1,0,0,0,0,127700.0,183435.0,-55735.0,-30.384059748684823,Desconto muito alto
5725,-118.22,34.19,36.0,3.215,20%_expensive,0.45739910313901344,2.1502242152466366,0.2127215849843587,0.9714285714285714,2.123809523809524,1,0,0,0,0,331300.0,229505.0,101795.0,44.35415350428095,Cara
2037,-119.67,36.74,19.0,2.7813,20%-40%,0.44981684981684983,2.0424908424908423,0.22022955523672882,1.1695238095238096,2.6,0,1,0,0,0,120300.0,107635.0,12665.0,11.76661866493241,Cara
7590,-118.24,33.9,38.0,2.3382,20%_cheaper,0.29117259552042163,1.3537549407114624,0.21508515815085158,1.04,3.571764705882353,1,0,0,0,0,103000.0,182755.0,-79755.0,-43.64039287570792,Desconto muito alto
6834,-118.13,34.08,34.0,2.6716,60%-80%,0.35216773276474767,1.3674484719260838,0.25753638253638256,1.0195473251028806,2.8950617283950617,1,0,0,0,0,227100.0,193830.0,33270.0,17.164525615229838,Cara
5975,-117.77,34.1,50.0,2.8818,40%-60%,0.3980660757453666,1.9242546333601933,0.2068676716917923,1.0762527233115469,2.7037037037037037,0,1,0,0,0,167200.0,103375.0,63825.0,61.74123337363966,Cara
19781,-122.81,40.93,16.0,2.7083,20%_cheaper,0.8010204081632653,3.4863945578231292,0.22975609756097562,2.4153846153846152,3.0153846153846153,0,1,0,0,0,88900.0,136935.0,-48035.0,-35.078686968269615,Desconto muito alto
16129,-122.47,37.78,52.0,4.1339,20%_expensive,0.45654450261780105,2.032460732984293,0.22462648119526019,1.0258823529411765,2.2470588235294118,0,0,0,1,0,396400.0,260260.0,136140.0,52.30922923230615,Cara
9427,-122.84,38.07,31.0,3.8269,60%-80%,0.5235378031383737,2.6504992867332384,0.197524219590958,1.2356902356902357,2.3602693602693603,0,0,0,0,1,270700.0,295700.0,-25000.0,-8.454514710855596,Desconto ok
10907,-117.85,33.75,27.0,2.5651,40%-60%,0.21525885558583105,0.787125340599455,0.2734746862829944,1.0377668308702792,4.821018062397373,1,0,0,0,0,171400.0,150875.0,20525.0,13.603976801988402,Cara
2139,-119.74,36.77,30.0,2.5737,20%_cheaper,0.35054545454545455,1.765090909090909,0.19859909353110836,0.9305019305019305,2.6544401544401546,0,1,0,0,0,76900.0,86765.0,-9865.0,-11.369791966806893,Desconto bom
10999,-117.79,33.76,25.0,11.0546,20%_expensive,0.3165829145728643,2.559045226130653,0.12371134020618557,1.0120481927710843,3.1967871485943773,1,0,0,0,0,487200.0,442650.0,44550.0,10.064384954252796,Cara
1673,-122.26,38.03,25.0,4.4474,40%-60%,0.3890086206896552,2.4127155172413794,0.16123269316659222,1.0226628895184136,2.6288951841359776,0,0,0,1,0,203700.0,278920.0,-75220.0,-26.968306324394092,Desconto muito alto
638,-122.15,37.72,31.0,2.9097,60%-80%,0.503382949932341,2.1867388362652234,0.2301980198019802,0.9815303430079155,1.949868073878628,0,0,0,1,0,210900.0,205935.0,4965.0,2.410954912957972,Cara
16701,-120.6,35.1,16.0,2.6875,40%-60%,0.458249832999332,2.1977287909151637,0.20851063829787234,1.047328244274809,2.285496183206107,1,0,0,0,0,178200.0,204180.0,-25980.0,-12.72406699970614,Desconto bom
6028,-117.74,34.07,52.0,4.2415,20%-40%,0.33368532206969376,1.972544878563886,0.16916488222698073,0.9634146341463414,2.8871951219512195,0,1,0,0,0,140100.0,147735.0,-7635.0,-5.168037364199411,Desconto ok
16175,-122.39,37.74,52.0,10.2264,60%-80%,0.6486486486486487,3.4054054054054053,0.19047619047619047,0.8888888888888888,1.3703703703703705,0,0,0,1,0,225000.0,426485.0,-201485.0,-47.24316212762466,Desconto muito alto
964,-121.89,37.68,12.0,6.3373,20%_expensive,0.36257134274556924,2.249924902373085,0.16114819759679572,1.0625,2.930457746478873,1,0,0,0,0,339700.0,316615.0,23085.0,7.291189615147735,Cara
711,-122.08,37.68,26.0,2.6563,40%-60%,0.48679514632405424,1.860813704496788,0.2616033755274262,1.1235584843492588,2.3080724876441514,0,0,0,1,0,184100.0,169380.0,14720.0,8.690518361081592,Cara
11711,-120.18,39.17,18.0,3.6563,20%-40%,1.0169491525423728,4.8107344632768365,0.21139166177334115,2.208588957055215,2.1717791411042944,0,1,0,0,0,146900.0,146840.0,60.0,0.040860800871697085,Cara
16954,-122.3,37.53,37.0,5.4351,20%_expensive,0.40186915887850466,2.500934579439252,0.16068759342301944,0.9728506787330317,2.420814479638009,0,0,0,0,1,376600.0,312985.0,63615.0,20.32525520392351,Cara
19848,-119.18,36.4,39.0,2.6648,20%-40%,0.3448275862068966,1.9243604004449388,0.1791907514450867,1.0032362459546926,2.9093851132686086,0,1,0,0,0,129200.0,98175.0,31025.0,31.601731601731604,Cara
3516,-118.48,34.25,36.0,5.1619,40%-60%,0.3798076923076923,1.8759615384615385,0.20246027678113787,1.0533333333333332,2.7733333333333334,1,0,0,0,0,195300.0,252930.0,-57630.0,-22.78496026568616,Desconto muito alto
2134,-119.71,36.8,25.0,3.0,20%_cheaper,0.24148606811145512,1.3544891640866874,0.1782857142857143,0.9397590361445783,3.891566265060241,0,1,0,0,0,72800.0,92580.0,-19780.0,-21.365305681572693,Desconto muito alto
15520,-117.07,33.13,17.0,2.6152,20%-40%,0.3605832965090588,1.506186478126381,0.23940149625935161,1.10719131614654,3.0705563093622796,1,0,0,0,0,135300.0,174785.0,-39485.0,-22.59061132248191,Desconto muito alto
14746,-117.04,32.58,20.0,4.0089,20%-40%,0.23847695390781562,1.355377421509686,0.1759487432232627,1.0113314447592068,4.240793201133145,0,0,0,0,1,132100.0,173900.0,-41800.0,-24.036802760207017,Desconto muito alto
4414,-118.25,34.09,43.0,2.6336,40%-60%,0.33090151120375194,0.9916623241271496,0.33368365738307937,1.0358890701468189,3.130505709624796,1,0,0,0,0,174300.0,162765.0,11535.0,7.086904432771172,Cara
7233,-118.14,34.01,42.0,3.0179,20%-40%,0.26132075471698113,0.95,0.27507447864945384,1.0335820895522387,3.955223880597015,1,0,0,0,0,153700.0,158665.0,-4965.0,-3.1292345507830963,Desconto baixo
5629,-118.3,33.77,18.0,2.9571,20%_expensive,0.28081949841045567,1.3496997527375485,0.2080607170897671,1.033810143042913,3.681404421326398,1,0,0,0,0,346200.0,179135.0,167065.0,93.26206492310268,Cara
13082,-121.37,38.57,16.0,2.6635,20%-40%,0.5085130533484676,2.2105561861521,0.2300385109114249,1.047953216374269,2.0608187134502924,0,1,0,0,0,135800.0,122840.0,12960.0,10.550309345490067,Cara
1594,-122.12,37.91,34.0,8.3678,20%_expensive,0.38481141692150866,2.896534148827727,0.1328523667077248,1.0442600276625174,2.7136929460580914,0,0,0,1,0,455300.0,407970.0,47330.0,11.601343236022256,Cara
775,-122.1,37.65,25.0,4.5417,40%-60%,0.41687763713080167,2.141772151898734,0.1946414499605989,0.9860279441117764,2.3652694610778444,0,0,0,1,0,194400.0,246890.0,-52490.0,-21.260480375875897,Desconto muito alto
9984,-122.59,38.56,43.0,4.65,60%-80%,0.5256588072122053,2.895977808599168,0.18151340996168583,1.2935153583617747,2.460750853242321,1,0,0,0,0,245000.0,311095.0,-66095.0,-21.245921663800445,Desconto muito alto
858,-122.08,37.6,10.0,3.9022,40%-60%,0.32976653696498054,1.4815175097276265,0.22258699934340118,1.0796178343949046,3.2738853503184715,0,0,0,1,0,191700.0,200360.0,-8660.0,-4.322220003992813,Desconto baixo
6702,-118.13,34.13,39.0,4.8304,20%_expensive,0.26466666666666666,1.3993333333333333,0.18913768461171987,1.0447368421052632,3.9473684210526314,1,0,0,0,0,493200.0,192005.0,301195.0,156.86831072107498,Cara
10282,-117.78,33.86,16.0,4.1064,60%-80%,0.40022611644997175,1.9621254946297344,0.20397579948141745,1.0246020260492041,2.5600578871201156,1,0,0,0,0,246100.0,223990.0,22110.0,9.870976382874236,Cara
6809,-118.11,34.1,20.0,3.3801,40%-60%,0.38027501185395923,1.465149359886202,0.25954692556634307,1.0867208672086721,2.8577235772357725,1,0,0,0,0,192500.0,204815.0,-12315.0,-6.012743207284623,Desconto ok
5149,-118.27,33.96,38.0,0.5495,20%_cheaper,0.2702702702702703,1.127127127127127,0.23978685612788633,1.0188679245283019,3.769811320754717,1,0,0,0,0,91700.0,140010.0,-48310.0,-34.50467823726876,Desconto muito alto
10337,-117.81,33.8,25.0,6.0531,60%-80%,0.2851140456182473,1.6596638655462186,0.1717902350813743,1.0021097046413503,3.5147679324894514,1,0,0,0,0,230700.0,260545.0,-29845.0,-11.45483505728377,Desconto bom
9936,-122.3,38.25,18.0,3.7188,40%-60%,0.5962059620596206,2.4037940379403793,0.2480270574971815,1.2589413447782547,2.111587982832618,0,0,0,1,0,163400.0,296325.0,-132925.0,-44.85784189656627,Desconto muito alto
14250,-117.09,32.72,33.0,1.6944,20%-40%,0.33519553072625696,1.5307262569832403,0.21897810218978103,1.0714285714285714,3.1964285714285716,0,0,0,0,1,111800.0,140525.0,-28725.0,-20.441202632983455,Desconto muito alto
14634,-117.2,32.8,33.0,4.2417,20%_expensive,0.4022140221402214,2.373616236162362,0.16945200155460552,0.9841986455981941,2.4469525959367946,0,0,0,0,1,294100.0,283450.0,10650.0,3.757276415593579,Cara
628,-122.19,37.71,36.0,5.5461,60%-80%,0.43670886075949367,2.2848101265822787,0.19113573407202217,1.1896551724137931,2.7241379310344827,0,0,0,1,0,262500.0,313555.0,-51055.0,-16.282629841654575,Desconto muito alto
11330,-117.95,33.76,24.0,4.3512,40%-60%,0.25406758448060074,1.2377972465581977,0.20525783619817997,1.0213836477987421,4.020125786163522,1,0,0,0,0,191400.0,180420.0,10980.0,6.08579980046558,Cara
1983,-120.76,38.65,17.0,3.5511,20%-40%,0.38188277087033745,2.0595026642984013,0.18542475204829667,1.1559139784946237,3.0268817204301075,0,1,0,0,0,155900.0,109505.0,46395.0,42.367928405095654,Cara
6865,-118.12,34.06,35.0,2.5321,40%-60%,0.3348623853211009,1.3218654434250765,0.2533256217466744,1.0631067961165048,3.174757281553398,1,0,0,0,0,197200.0,184315.0,12885.0,6.990749532051107,Cara
14262,-117.11,32.71,29.0,1.1818,20%_cheaper,0.27609108159392787,0.9867172675521821,0.2798076923076923,0.9797979797979798,3.548821548821549,0,0,0,0,1,83200.0,119905.0,-36705.0,-30.61173428964597,Desconto muito alto
7369,-118.21,33.97,52.0,3.1901,40%-60%,0.24336638970785313,1.1310640578933262,0.21516587677725119,1.0179372197309418,4.182735426008969,1,0,0,0,0,167600.0,156075.0,11525.0,7.384270382828769,Cara
