,valor_real,latitude,longitude,valor_previsto,diferenca,porcentagem,categoria_desconto
5040,175000.0,37.65,-122.1,209745.0,-34745.0,-16.565353166940806,Desconto muito alto
5042,57000.0,37.12,-120.27,71335.0,-14335.0,-20.09532487558702,Desconto muito alto
5043,54400.0,37.97,-121.27,73085.00000000001,-18685.000000000015,-25.566121639187262,Desconto muito alto
5044,142400.0,34.27,-118.44,159500.0,-17100.0,-10.721003134796238,Desconto bom
5047,358500.0,37.86,-122.22,403220.0,-44720.0,-11.090719706363771,Desconto bom
5050,181700.0,37.71,-122.14,220225.0,-38525.0,-17.4934725848564,Desconto muito alto
5051,54100.0,36.21,-119.37,60275.0,-6175.0,-10.244711737868105,Desconto bom
5052,81100.0,36.79,-119.77,99160.00000000001,-18060.000000000015,-18.21298910851151,Desconto muito alto
5055,73500.0,34.12,-117.23,87244.99999999999,-13744.999999999985,-15.754484497678936,Desconto muito alto
5056,110000.0,33.92,-118.28,162315.00000000003,-52315.00000000003,-32.230539383297916,Desconto muito alto
5058,50800.0,35.35,-117.84,103875.00000000001,-53075.000000000015,-51.095066185318906,Desconto muito alto
5060,219000.0,34.17,-118.51,277185.0,-58185.0,-20.991395638292115,Desconto muito alto
5061,254400.0,32.87,-117.21,290100.0,-35700.0,-12.306101344364013,Desconto bom
5065,123499.99999999999,32.71,-117.0,194905.0,-71405.00000000001,-36.63579692670789,Desconto muito alto
5066,185400.0,34.17,-118.37,224884.99999999997,-39484.99999999997,-17.557862907708373,Desconto muito alto
5068,56100.0,36.76,-119.79,77045.00000000001,-20945.000000000015,-27.185411123369473,Desconto muito alto
5069,88800.0,39.16,-121.56,96114.99999999999,-7314.999999999985,-7.6106747125838705,Desconto ok
5070,271300.0,37.95,-122.53,303020.0,-31720.0,-10.467955910500958,Desconto bom
5072,50000.0,35.32,-119.04,63470.00000000001,-13470.000000000007,-21.222624862139604,Desconto muito alto
5075,14999.0,40.31,-123.17,94199.99999999999,-79200.99999999999,-84.07749469214437,Desconto muito alto
5077,60400.0,38.52,-121.47,67040.0,-6640.0,-9.904534606205251,Desconto ok
5078,82800.0,36.31,-119.29,118755.0,-35955.0,-30.276619931792347,Desconto muito alto
5079,61199.99999999999,36.81,-119.88,65405.000000000015,-4205.000000000022,-6.4291720816451665,Desconto ok
5081,85500.0,36.32,-119.33,95490.0,-9990.0,-10.461828463713479,Desconto bom
5082,98900.0,34.13,-117.24,118250.0,-19350.0,-16.363636363636363,Desconto muito alto
5083,83300.0,38.81,-122.66,127540.00000000001,-44240.000000000015,-34.687156970362246,Desconto muito alto
5084,86200.0,33.95,-118.28,102804.99999999999,-16604.999999999985,-16.151938135304693,Desconto muito alto
5085,91900.0,38.72,-121.42,97150.00000000001,-5250.000000000015,-5.404014410705109,Desconto ok
5086,337500.0,34.15,-118.82,413360.00000000006,-75860.00000000006,-18.352041803754606,Desconto muito alto
5087,167300.0,37.37,-122.01,254505.0,-87205.0,-34.26455275927782,Desconto muito alto
5090,280300.0,33.9,-117.87,305610.0,-25310.0,-8.281797061614476,Desconto ok
5091,165800.0,33.19,-117.28,210000.0,-44200.0,-21.047619047619047,Desconto muito alto
5092,331400.0,37.82,-122.21,364310.0,-32910.0,-9.033515412697977,Desconto ok
5093,122599.99999999999,32.68,-117.08,133280.0,-10680.000000000015,-8.013205282112857,Desconto ok
5095,104300.0,40.25,-122.35,127520.0,-23220.0,-18.208908406524465,Desconto muito alto
5099,400000.0,37.13,-121.96,450034.99999999994,-50034.99999999994,-11.118024153676926,Desconto bom
5100,112800.0,37.68,-120.98,127094.99999999999,-14294.999999999985,-11.247492033518224,Desconto bom
5105,113600.0,33.89,-118.19,167560.0,-53960.0,-32.20338983050847,Desconto muito alto
5111,154600.0,39.16,-123.22,204665.0,-50065.0,-24.46192558571324,Desconto muito alto
5113,151600.0,34.03,-118.28,170990.00000000003,-19390.00000000003,-11.33984443534711,Desconto bom
5114,53600.0,39.52,-121.56,81575.0,-27975.0,-34.29359485136377,Desconto muito alto
5119,185400.0,33.92,-118.33,222695.0,-37295.0,-16.74712050113384,Desconto muito alto
5124,55000.0,39.14,-121.58,60970.0,-5970.0,-9.791700836476956,Desconto ok
5125,166300.0,37.72,-122.17,223269.99999999997,-56969.99999999997,-25.51619115868678,Desconto muito alto
5127,156900.0,34.12,-117.61,169455.0,-12555.0,-7.409046649552979,Desconto ok
5129,197000.0,34.22,-118.56,219895.0,-22895.0,-10.411787444007366,Desconto bom
5130,53100.0,36.05,-119.01,64760.00000000001,-11660.000000000007,-18.004941321803592,Desconto muito alto
5131,184700.0,37.67,-122.12,227315.0,-42615.0,-18.747113036975122,Desconto muito alto
5133,75400.0,38.53,-121.45,88134.99999999999,-12734.999999999985,-14.449424178816574,Desconto bom
5135,95800.0,36.21,-121.13,141015.0,-45215.0,-32.0639648264369,Desconto muito alto
5136,357600.0,34.18,-118.75,389335.0,-31735.0,-8.151078120384758,Desconto ok
5137,108000.0,39.15,-122.2,123895.00000000001,-15895.000000000015,-12.829412002098561,Desconto bom
5139,98700.0,37.77,-122.21,140885.0,-42185.0,-29.942861198850125,Desconto muito alto
5140,237000.0,37.95,-122.02,271524.99999999994,-34524.99999999994,-12.715219593039295,Desconto bom
5141,109500.0,37.79,-122.22,182970.0,-73470.0,-40.15412362682407,Desconto muito alto
5142,245099.99999999997,34.17,-118.33,269930.0,-24830.00000000003,-9.19868113955471,Desconto ok
5143,146400.0,32.86,-116.98,185520.00000000003,-39120.00000000003,-21.08667529107375,Desconto muito alto
5148,214500.0,32.74,-116.76,229255.0,-14755.0,-6.436064644173518,Desconto ok
5149,111500.0,34.06,-117.29,147604.99999999997,-36104.99999999997,-24.46055350428507,Desconto muito alto
5153,262100.00000000003,33.55,-117.7,360055.0,-97954.99999999997,-27.20556581633361,Desconto muito alto
5156,96500.0,34.24,-117.3,132955.0,-36455.0,-27.419051558798092,Desconto muito alto
5157,137500.0,37.8,-122.28,162845.0,-25345.0,-15.563879762964783,Desconto muito alto
5158,190900.0,33.59,-117.7,294100.0,-103200.0,-35.090105406324376,Desconto muito alto
5159,234600.0,37.25,-121.84,253244.99999999997,-18644.99999999997,-7.362435586092508,Desconto ok
5160,146200.0,38.44,-122.73,160585.0,-14385.0,-8.957872777656693,Desconto ok
5161,143400.0,33.24,-117.33,155885.0,-12485.0,-8.00910927927639,Desconto ok
5163,112500.0,34.07,-117.18,120729.99999999999,-8229.999999999985,-6.8168640768657225,Desconto ok
5173,61399.99999999999,33.68,-116.16,96529.99999999999,-35129.99999999999,-36.3928312441728,Desconto muito alto
5174,128300.0,34.09,-117.42,144695.0,-16395.0,-11.330730156536163,Desconto bom
5176,108900.0,33.98,-118.33,117165.00000000001,-8265.000000000015,-7.054154397644359,Desconto ok
5177,78600.0,34.09,-117.32,90775.0,-12175.0,-13.41228311759846,Desconto bom
5178,217100.0,34.03,-117.15,251714.99999999997,-34614.99999999997,-13.751663587787766,Desconto bom
5179,96400.0,38.16,-121.69,143950.0,-47550.0,-33.032302882945466,Desconto muito alto
5181,229300.0,37.34,-121.94,279155.0,-49855.0,-17.85925381956261,Desconto muito alto
5182,143800.0,32.77,-117.04,201410.0,-57610.0,-28.603346407824837,Desconto muito alto
5183,153100.0,34.12,-118.25,162830.0,-9730.0,-5.975557329730393,Desconto ok
5185,167800.0,34.08,-118.26,186875.00000000003,-19075.00000000003,-10.207357859531786,Desconto bom
5186,89300.0,32.68,-117.04,228739.99999999997,-139439.99999999997,-60.960041969047815,Desconto muito alto
5187,67500.0,38.35,-122.7,110684.99999999999,-43184.999999999985,-39.01612684645615,Desconto muito alto
5189,367300.0,37.72,-122.13,409085.0,-41785.0,-10.214258650402728,Desconto bom
5190,261400.0,34.44,-119.88,281215.0,-19815.0,-7.046210195046494,Desconto ok
5194,198400.0,37.27,-121.84,256729.99999999994,-58329.99999999994,-22.720367701476242,Desconto muito alto
5195,246899.99999999997,34.16,-118.34,324525.0,-77625.00000000003,-23.91957476311533,Desconto muito alto
5197,215000.0,34.13,-118.15,261805.00000000003,-46805.00000000003,-17.8778098202861,Desconto muito alto
5199,68000.0,36.81,-119.7,90550.0,-22550.0,-24.903368304803976,Desconto muito alto
5200,181300.0,34.21,-118.4,209795.00000000003,-28495.00000000003,-13.582306537334077,Desconto bom
5201,139700.0,33.88,-118.07,209134.99999999997,-69434.99999999997,-33.20104238888755,Desconto muito alto
5202,76200.0,35.4,-118.97,118024.99999999997,-41824.99999999997,-35.437407328955715,Desconto muito alto
5204,152600.0,37.66,-122.1,173120.0,-20520.0,-11.853049907578558,Desconto bom
5206,95800.0,38.56,-121.47,101149.99999999999,-5349.999999999985,-5.289174493326729,Desconto ok
5209,120500.0,32.76,-117.12,154884.99999999997,-34384.99999999997,-22.20034218936629,Desconto muito alto
5210,212500.0,33.2,-117.23,257119.99999999997,-44619.99999999997,-17.353764779091467,Desconto muito alto
5213,202800.0,33.9,-117.99,249749.99999999997,-46949.99999999997,-18.79879879879879,Desconto muito alto
5214,136900.0,36.9,-121.73,144580.0,-7680.0,-5.31193802738968,Desconto ok
5215,132700.0,33.92,-118.21,144595.0,-11895.0,-8.226425533386356,Desconto ok
5217,112800.0,33.74,-116.93,151150.0,-38350.0,-25.372146873966262,Desconto muito alto
5218,210200.0,33.8,-118.2,228094.99999999997,-17894.99999999997,-7.84541528748985,Desconto ok
5221,110200.0,33.91,-118.21,121135.00000000001,-10935.000000000015,-9.027118504148275,Desconto ok
5224,85000.0,39.76,-121.61,106020.0,-21020.0,-19.826447840030184,Desconto muito alto
5225,213200.0,39.32,-123.7,255260.0,-42060.0,-16.477317245161796,Desconto muito alto
5226,143100.0,38.07,-122.14,206305.0,-63205.0,-30.636678703860788,Desconto muito alto
5228,174500.0,34.18,-118.54,207205.0,-32705.0,-15.783885523997974,Desconto muito alto
5229,85600.0,40.77,-124.16,160920.0,-75320.0,-46.805866268953515,Desconto muito alto
5230,102200.0,37.78,-122.29,114504.99999999999,-12304.999999999985,-10.746255622025227,Desconto bom
5231,50600.0,36.76,-119.76,62380.00000000001,-11780.000000000007,-18.88425777492787,Desconto muito alto
5232,75100.0,36.79,-119.76,112545.00000000001,-37445.000000000015,-33.271135990048435,Desconto muito alto
5233,134700.0,34.65,-120.45,173740.0,-39040.0,-22.470358006216184,Desconto muito alto
5234,214300.0,37.07,-122.09,269540.00000000006,-55240.00000000006,-20.494175261556745,Desconto muito alto
5237,164400.0,34.12,-117.17,239100.00000000003,-74700.00000000003,-31.24215809284819,Desconto muito alto
5238,68300.0,39.14,-121.63,103880.0,-35580.0,-34.25105891413169,Desconto muito alto
5240,107900.0,36.35,-119.65,131875.0,-23975.0,-18.180094786729857,Desconto muito alto
5243,115000.0,33.73,-117.85,169280.0,-54280.0,-32.065217391304344,Desconto muito alto
5245,183800.0,34.11,-118.18,226629.99999999997,-42829.99999999997,-18.898645369103814,Desconto muito alto
5247,221900.0,33.82,-118.11,250675.0,-28775.0,-11.479006681958712,Desconto bom
5248,84700.0,34.08,-117.19,97080.0,-12380.0,-12.752369180057684,Desconto bom
5249,133300.0,38.8,-123.01,304339.99999999994,-171039.99999999994,-56.20030229348754,Desconto muito alto
5250,258200.0,37.73,-121.94,296754.99999999994,-38554.99999999994,-12.992198951997421,Desconto bom
5254,253400.0,37.93,-122.31,320820.00000000006,-67420.00000000006,-21.014899320491256,Desconto muito alto
5255,184200.0,33.94,-117.76,341700.00000000006,-157500.00000000006,-46.09306409130817,Desconto muito alto
5258,120800.0,37.95,-122.33,177630.0,-56830.0,-31.99346957158138,Desconto muito alto
5259,291100.0,38.21,-122.63,308080.0,-16980.0,-5.5115554401454165,Desconto ok
5263,169600.0,33.87,-117.78,282500.0,-112900.0,-39.9646017699115,Desconto muito alto
5264,51700.0,37.94,-121.26,56245.0,-4545.0,-8.080718286069873,Desconto ok
5265,75500.0,37.66,-121.03,86920.0,-11420.0,-13.138518177634605,Desconto bom
5266,231700.0,37.26,-121.89,259825.0,-28125.0,-10.824593476378332,Desconto bom
5269,74300.0,33.6,-117.7,115465.00000000003,-41165.00000000003,-35.6514961243667,Desconto muito alto
5271,66700.0,36.68,-119.8,92510.0,-25810.0,-27.89968652037618,Desconto muito alto
5272,97800.0,38.47,-121.42,109295.0,-11495.0,-10.517407017704377,Desconto bom
5274,47500.0,41.82,-120.48,96354.99999999999,-48854.999999999985,-50.70312905401898,Desconto muito alto
5277,157400.0,33.67,-117.31,172645.00000000003,-15245.00000000003,-8.830258623186323,Desconto ok
5279,82000.0,37.75,-122.18,127565.0,-45565.0,-35.71904519264689,Desconto muito alto
5283,85700.0,35.62,-117.66,175089.99999999997,-89389.99999999997,-51.053743788908555,Desconto muito alto
5284,94900.0,38.97,-123.1,158620.00000000003,-63720.00000000003,-40.171479006430474,Desconto muito alto
5286,144700.0,32.75,-117.07,192244.99999999997,-47544.99999999997,-24.73146245676089,Desconto muito alto
5288,73100.0,33.91,-116.87,109395.0,-36295.0,-33.17793317793318,Desconto muito alto
5289,161300.0,37.98,-122.0,174710.0,-13410.0,-7.675576669910137,Desconto ok
5291,92200.0,38.25,-122.04,127410.00000000001,-35210.000000000015,-27.635193469900333,Desconto muito alto
5293,170200.0,38.25,-122.62,245520.0,-75320.0,-30.67774519387423,Desconto muito alto
5294,82400.0,40.12,-123.82,159630.0,-77230.0,-48.38063020735451,Desconto muito alto
5296,277600.0,34.22,-118.63,305160.0,-27560.0,-9.031327828024644,Desconto ok
5301,171900.0,33.99,-117.9,191200.0,-19300.0,-10.094142259414227,Desconto bom
5303,182300.0,33.64,-117.75,295634.99999999994,-113334.99999999994,-38.33612393661101,Desconto muito alto
5306,98000.0,33.9,-118.24,161905.0,-63905.0,-39.47067724900404,Desconto muito alto
5309,198400.0,37.32,-121.92,224900.0,-26500.0,-11.783014673188083,Desconto bom
5312,59000.0,37.95,-121.23,110560.0,-51560.0,-46.63531114327063,Desconto muito alto
5313,105300.0,38.03,-121.31,116214.99999999999,-10914.999999999985,-9.39207503334336,Desconto ok
5314,97400.0,33.92,-118.24,161940.0,-64540.0,-39.854267012473755,Desconto muito alto
5315,56000.0,41.2,-122.27,84195.0,-28195.0,-33.48773680147277,Desconto muito alto
5317,203900.0,37.61,-122.08,227884.99999999997,-23984.99999999997,-10.52504552734931,Desconto bom
5318,61999.99999999999,34.89,-117.05,136350.0,-74350.0,-54.528786211954525,Desconto muito alto
5320,270800.0,33.91,-117.86,308050.00000000006,-37250.00000000006,-12.092192825839977,Desconto bom
5323,140600.0,38.68,-121.3,203744.99999999997,-63144.99999999997,-30.9921715870328,Desconto muito alto
5325,137500.0,37.82,-122.27,217160.00000000003,-79660.00000000003,-36.68263031865906,Desconto muito alto
5326,137500.0,37.0,-122.0,148764.99999999997,-11264.99999999997,-7.572345645817211,Desconto ok
5327,135300.0,37.95,-122.34,166705.0,-31405.0,-18.83866710656549,Desconto muito alto
5329,184600.0,37.69,-122.15,201355.00000000003,-16755.00000000003,-8.321124382309863,Desconto ok
5331,183800.0,37.82,-122.26,218865.00000000003,-35065.00000000003,-16.021291663811034,Desconto muito alto
5332,84700.0,39.43,-121.32,99395.0,-14695.0,-14.78444589768097,Desconto bom
5334,222500.0,33.73,-117.97,262015.00000000003,-39515.00000000003,-15.08119764135642,Desconto muito alto
5337,90600.0,34.0,-117.37,127085.0,-36485.0,-28.70913168351891,Desconto muito alto
5338,162400.0,36.62,-121.83,194645.0,-32245.0,-16.566056153510235,Desconto muito alto
5341,66100.0,36.96,-120.07,92555.0,-26455.0,-28.58300469990816,Desconto muito alto
5342,88800.0,36.8,-119.85,122530.00000000001,-33730.000000000015,-27.527952338202898,Desconto muito alto
5344,102500.0,33.88,-117.52,108295.0,-5795.0,-5.351124243963248,Desconto ok
5349,115300.0,38.62,-121.38,128264.99999999997,-12964.99999999997,-10.107979573539136,Desconto bom
5352,250400.0,33.65,-117.83,287034.99999999994,-36634.99999999994,-12.763251868239047,Desconto bom
5353,53800.0,39.48,-121.54,71045.0,-17245.0,-24.273347878105426,Desconto muito alto
5356,78000.0,34.12,-116.4,110244.99999999999,-32244.999999999985,-29.248491995101812,Desconto muito alto
5358,133900.0,33.86,-117.92,237829.99999999997,-103929.99999999997,-43.699280999032915,Desconto muito alto
5360,119500.0,34.02,-118.26,156279.99999999997,-36779.99999999997,-23.534681341182477,Desconto muito alto
5361,143700.0,33.93,-118.34,157575.0,-13875.0,-8.805330794859591,Desconto ok
5362,86900.0,40.78,-124.13,103085.0,-16185.0,-15.700635397972547,Desconto muito alto
5364,92900.0,33.99,-117.36,102815.0,-9915.0,-9.643534503720275,Desconto ok
5365,157700.0,33.15,-117.07,230480.0,-72780.0,-31.57757723012843,Desconto muito alto
5368,62400.0,35.42,-119.03,108630.00000000001,-46230.000000000015,-42.55730461198565,Desconto muito alto
5369,143800.0,32.69,-117.05,215404.99999999997,-71604.99999999997,-33.24203245050021,Desconto muito alto
5371,164300.0,33.96,-118.35,206550.00000000003,-42250.00000000003,-20.455095618494322,Desconto muito alto
5372,196900.0,37.68,-122.1,304609.99999999994,-107709.99999999994,-35.35996848429138,Desconto muito alto
5375,87500.0,34.06,-118.24,218410.0,-130910.0,-59.93773178883751,Desconto muito alto
5378,196900.0,34.26,-118.77,236595.0,-39695.0,-16.777615756884128,Desconto muito alto
5379,148100.0,36.7,-121.65,183730.00000000003,-35630.00000000003,-19.392586948239277,Desconto muito alto
5380,123399.99999999999,34.01,-118.32,173455.00000000003,-50055.000000000044,-28.857628779798816,Desconto muito alto
5381,316500.0,37.25,-121.89,346144.99999999994,-29644.99999999994,-8.564329977321627,Desconto ok
5383,155400.0,34.17,-118.16,216080.0,-60680.0,-28.08219178082192,Desconto muito alto
5387,146600.0,34.63,-120.46,169255.0,-22655.0,-13.385128947446162,Desconto bom
5390,96500.0,33.98,-118.31,121125.0,-24625.0,-20.330237358101137,Desconto muito alto
5392,59600.0,39.13,-121.54,66239.99999999999,-6639.999999999985,-10.024154589371962,Desconto bom
5393,67300.0,36.76,-119.83,74304.99999999999,-7004.999999999985,-9.427360204562259,Desconto ok
5395,226000.0,33.66,-117.9,262785.0,-36785.0,-13.998135357802004,Desconto bom
5398,137900.0,33.03,-117.08,240920.0,-103020.0,-42.761082517018096,Desconto muito alto
5400,84900.0,34.66,-117.5,95474.99999999999,-10574.999999999985,-11.076197957580506,Desconto bom
5402,97600.0,34.14,-117.29,136125.0,-38525.0,-28.301193755739213,Desconto muito alto
5403,199400.0,34.08,-117.92,254515.0000000001,-55115.00000000009,-21.65491228414831,Desconto muito alto
5404,211900.0,32.87,-116.93,226915.0,-15015.0,-6.6170151818963046,Desconto ok
5406,197100.0,33.99,-118.04,250624.99999999997,-53524.99999999997,-21.356608478802983,Desconto muito alto
5407,209400.0,33.79,-118.14,229259.99999999994,-19859.99999999994,-8.662653755561347,Desconto ok
5408,84900.0,37.02,-120.06,112275.0,-27375.0,-24.382097528390116,Desconto muito alto
5411,240200.0,36.78,-121.71,314694.99999999994,-74494.99999999994,-23.67212698009182,Desconto muito alto
5412,138100.0,33.89,-118.27,182930.00000000003,-44830.00000000003,-24.506641884874007,Desconto muito alto
5415,58900.0,36.7,-119.54,68950.0,-10050.0,-14.57577955039884,Desconto bom
5416,165400.0,33.96,-118.08,182610.0,-17210.0,-9.424456491977438,Desconto ok
5417,96200.0,38.47,-121.43,130340.00000000001,-34140.000000000015,-26.19303360441922,Desconto muito alto
